GeneID	fed	fed	fed	fed	starved	starved	starved	starved
CR45585	15	4	14	4	12	57	4	26
CR45586	4	0	6	0	0	4	0	3
CR45587	2	0	3	0	1	4	1	5
CR45588	1	0	7	0	1	5	0	9
CR45589	3	0	0	1	2	2	0	4
CR45590	2	0	4	0	2	7	0	6
CR45591	1	0	1	0	3	2	0	5
CR45593	9	1	11	0	8	4	3	7
CR45594	1	0	2	0	3	8	0	6
CR45595	7	0	9	0	3	8	1	1
CR45596	0	0	4	0	0	22	1	1
CR45597	2	0	3	0	2	8	0	0
CR45598	0	1	1	2	3	3	0	2
CR45599	4	1	7	0	3	10	0	10
CR45600	2	3	2	1	0	2	0	5
CR45602	2	3	5	0	0	4	0	2
CR45604	5	1	6	3	1	9	1	8
CR45605	6	1	9	0	0	3	0	6
CR45606	0	1	2	0	0	6	1	10
CR45607	0	1	4	2	1	3	0	4
CR45608	3	0	2	0	3	4	0	9
CR45609	1	1	3	0	1	22	0	2
CR45610	0	1	3	0	0	9	1	17
CR45611	3	0	2	1	1	28	0	3
CR45612	0	0	0	1	1	3	0	1
CR45613	4	0	11	0	5	12	1	11
CR45614	0	0	2	0	1	2	1	2
CR45615	0	1	2	1	1	6	0	1
CR45616	0	0	1	1	1	3	0	4
CR45617	0	0	7	0	1	4	1	4
CR45618	16	1	3	1	0	5	0	6
CR45619	1	0	1	0	0	0	1	0
CR45620	6	31	11	13	13	15	9	14
CR45621	4	15	6	9	4	2	5	5
CR45622	0	0	2	1	3	7	0	8
CR45623	1	3	1	0	1	1	0	4
CR45624	2	1	3	1	0	4	3	4
CR45625	8	19	4	15	4	14	7	7
CR45626	2	1	3	1	7	8	1	3
CR45627	0	0	0	0	1	2	0	3
CR45628	0	0	1	0	0	3	1	2
CR45629	6	12	3	6	9	32	5	8
CR45630	1	0	1	2	0	4	0	4
CR45631	1	2	2	0	2	0	1	9
CR45632	2	4	0	4	5	1	3	4
CR45633	1	0	0	0	1	6	3	0
CR45634	0	0	0	0	0	3	0	1
CR45635	7	0	5	0	2	1	0	5
CR45636	1	0	1	0	1	3	0	0
CR45637	0	0	1	0	1	1	0	3
CR45638	0	0	0	0	2	1	0	2
CR45639	2	0	0	0	2	1	0	5
CR45640	2	0	0	0	1	0	0	0
CR45641	6	0	3	0	1	5	1	4
CR45642	0	0	1	0	2	1	0	4
CR45643	1	0	2	0	1	1	0	2
CR45644	0	1	1	0	0	23	0	2
CR45645	2	2	7	2	1	6	0	4
CR45646	4	0	5	0	7	28	1	5
CR45647	2	12	0	13	2	6	1	3
CR45648	0	0	3	0	2	1	0	1
CR45649	1	3	3	0	1	7	0	1
CR45650	2	0	4	0	1	3	1	13
CR45651	8	4	8	3	5	14	1	4
CR45652	3	0	0	0	1	5	1	5
CR45653	2	0	1	0	0	2	0	3
CR45654	1	0	7	0	1	2	1	2
CR45655	3	0	0	0	0	4	0	2
CR45656	0	4	1	1	3	7	1	0
CR45657	1	0	0	1	0	7	0	0
CR45658	2	0	2	0	1	7	1	11
CR45659	7	7	11	2	6	12	4	9
CR45661	1	0	2	0	0	4	1	4
CR45662	1	0	0	0	1	2	0	1
CR45665	0	0	1	0	0	0	0	0
CR45666	2	1	2	0	0	1	0	3
CR45667	3	0	0	0	1	0	1	1
CR45668	34	32	26	22	44	94	10	41
CR45669	9	3	10	4	6	12	0	17
CR45670	3	3	6	0	2	5	0	5
CR45672	2	0	0	0	2	11	1	9
CR45673	1	0	3	1	3	6	0	1
CR45674	2	5	3	1	3	5	2	1
CR45675	1	1	2	0	0	1	2	4
CR45677	0	3	3	2	6	9	0	3
CR45678	3	0	1	0	2	2	0	3
CR45679	4	0	3	0	1	17	0	6
CR45680	3	0	3	1	1	11	0	7
CR45681	2	1	6	0	47	6	1	13
CR45682	2	1	4	0	0	26	0	5
CR45683	13	11	17	21	8	24	7	10
CR45684	1	2	1	1	3	2	0	1
CR45685	3	2	8	3	6	27	2	12
CR45686	3	0	1	0	0	0	0	2
CR45687	0	0	6	0	0	3	0	2
CR45688	2	0	5	0	0	5	0	6
CR45689	1	0	2	0	0	3	1	1
CR45692	2	2	1	0	0	4	0	5
CR45693	6	1	7	2	6	23	0	13
CR45694	4	0	3	0	0	1	1	2
CR45695	1	0	1	0	0	6	0	1
CR45696	0	0	0	0	0	0	2	0
CR45697	5	1	4	0	0	18	1	3
CR45698	2	0	1	0	1	6	0	6
CR45699	0	0	2	0	1	7	0	3
CR45700	12	2	8	1	10	24	3	19
CR45701	1	1	0	0	0	1	0	3
CR45702	2	1	0	0	4	7	1	7
CR45703	1	0	2	0	1	10	0	1
CR45704	5	1	10	2	1	20	0	8
CR45705	6	0	13	2	3	15	0	26
CR45706	2	1	5	0	1	31	0	8
CR45707	1	0	1	1	3	2	0	2
CR45708	3	1	1	2	0	4	0	5
CR45709	0	0	7	0	0	10	1	4
CR45710	2	1	1	1	1	1	0	2
CR45711	7	2	3	0	0	6	0	7
CR45712	1	1	2	0	6	10	0	7
CR45713	0	0	1	0	0	2	0	1
CR45714	0	0	1	0	0	2	0	1
CR45715	0	2	1	0	0	8	1	3
CR45717	4	0	2	0	0	2	1	2
CR45718	0	0	1	0	1	1	0	0
CR45719	2	0	1	0	0	7	0	2
CR45720	3	0	8	0	1	14	0	11
CR45721	1	1	2	0	0	2	1	2
CR45722	2	0	5	0	6	8	1	6
CR45723	0	0	5	0	1	5	1	3
CR45724	0	1	0	0	1	1	0	3
CR45725	2	0	1	1	1	3	0	6
CR45726	3	0	1	0	1	8	2	3
CR45727	1	0	0	0	1	4	0	4
CR45728	1	0	2	0	2	42	0	4
CR45729	0	3	0	0	1	8	0	2
CR45730	2	0	1	0	1	5	0	1
CR45731	1	0	2	0	3	2	3	2
CR45732	5	1	6	0	2	8	0	12
CR45733	0	0	0	0	0	1	0	0
CR45734	3	0	3	0	5	2	0	0
CR45735	5	1	6	0	5	5	0	5
CR45736	1	0	3	2	1	7	1	5
CR45737	2	3	1	0	2	2	2	11
CR45738	0	0	0	0	0	0	0	1
CR45739	1	0	2	0	2	1	0	1
CR45740	2	1	1	0	0	0	1	2
CR45741	2	0	1	0	1	2	1	3
CR45742	0	3	1	0	0	1	0	1
CR45743	24	154	27	126	85	20	78	52
CR45744	1	0	5	1	1	2	0	7
CR45745	2	0	0	3	3	3	1	9
CR45746	0	0	0	0	0	2	1	0
CR45747	1	0	1	0	0	43	0	2
CR45748	0	0	2	0	0	6	0	4
CR45749	4	2	2	2	2	16	1	11
CR45750	2	0	3	0	2	4	0	8
CR45751	1	0	4	0	1	10	0	2
CR45752	1	0	2	0	0	3	0	6
CR45753	3	0	7	0	4	9	0	12
CR45754	0	0	1	0	0	3	0	9
CR45755	0	0	2	0	0	1	1	0
CR45757	1	0	4	0	3	7	0	6
CR45758	3	1	2	3	1	7	1	8
CR45759	2	7	0	0	0	3	2	4
CR45761	6	0	6	0	1	13	1	9
CR45762	3	0	3	1	2	8	0	8
CR45778	0	1	0	0	0	1	0	1
CR45788	2	0	1	0	1	1	0	7
CR45789	2	7	0	6	12	4	2	2
CR45790	3	0	3	0	0	4	0	4
CR45791	0	0	1	0	0	2	0	1
CR45792	6	0	3	0	0	11	1	4
CR45793	5	1	4	0	3	3	0	6
CR45798	0	0	0	0	0	9	2	0
CR45800	0	0	3	0	0	0	0	0
CR45801	0	0	0	0	0	1	0	0
CR45802	0	0	1	0	3	4	1	6
CR45803	15	4	10	5	5	27	10	26
CR45804	6	2	2	0	2	3	0	5
CR45805	4	11	4	7	5	20	3	3
CR45807	2	0	0	0	0	0	0	1
CR45811	4	0	11	0	2	3	0	9
CR45812	0	0	0	0	1	0	0	0
CR45813	1	1	4	3	1	5	0	9
CR45814	1	0	0	0	0	0	0	2
CR45815	0	1	6	1	3	4	0	1
CR45818	0	0	0	0	0	0	0	2
CR45819	2	1	3	1	1	6	0	3
CR45820	5	4	5	4	7	4	0	5
CR45821	2	8	6	2	5	8	3	12
CR45822	4	8	3	2	2	5	2	5
CR45823	3	2	0	1	4	8	0	7
CR45824	4	0	3	0	2	13	0	9
CR45826	3	0	2	0	2	0	0	4
CR45829	1	0	1	0	0	0	0	4
CR45830	1	0	1	0	2	5	0	2
CR45831	0	0	0	0	0	2	0	0
CR45832	1	0	3	0	0	3	0	1
CR45834	0	0	2	0	0	0	0	4
CR45835	4	2	2	3	4	23	4	8
CR45866	3	0	4	1	0	11	0	5
CR45867	0	0	0	0	0	0	0	1
CR45868	11	0	2	0	0	1	0	3
CR45870	1	0	0	0	0	0	0	2
CR45871	1	0	1	0	0	1	0	1
CR45874	7	3	3	4	3	7	3	4
CR45880	0	0	0	0	0	0	0	1
CR45881	4	1	1	0	1	19	0	8
CR45882	0	0	2	0	1	3	0	1
CR45884	7	0	0	0	0	0	1	1
CR45885	1	0	1	0	0	1	0	6
CR45886	0	0	1	0	0	0	0	0
CR45887	1	0	4	0	0	8	2	3
CR45888	1	4	5	1	5	7	0	3
CR45889	2	1	0	1	0	0	0	2
CR45890	1	0	0	0	1	2	0	7
CR45892	0	0	1	0	0	1	0	0
CR45895	1	0	0	0	0	0	0	1
CR45896	2	0	4	0	0	3	1	0
CR45899	6	3	15	10	1	10	3	5
CR45900	0	0	2	0	2	5	0	4
CR45901	5	0	2	0	3	8	1	3
CR45904	1	0	1	2	1	3	1	4
CR45905	4	0	7	0	1	7	1	7
CR45906	1	0	1	0	2	0	1	3
CR45907	1	1	0	2	1	8	0	0
CR45908	8	0	1	1	0	8	0	9
CR45909	20	22	21	33	31	22	26	21
CR45910	8	5	11	3	5	24	0	24
CR45911	7	1	9	2	8	19	4	19
CR45912	9	5	9	2	7	23	1	16
CR45913	10	2	10	3	9	27	1	11
CR45914	1	0	1	0	0	2	0	2
CR45915	3	1	2	0	3	4	2	2
CR45916	19	0	11	1	7	91	3	19
CR45919	11	5	16	3	11	43	2	23
CR45920	7	1	10	2	18	22	1	17
CR45923	9	4	6	5	2	11	2	5
CR45924	2	0	4	1	0	8	0	1
CR45925	1	2	0	3	1	1	0	1
CR45926	0	0	2	0	0	0	0	2
CR45928	3	0	0	0	14	2	1	11
CR45929	0	0	0	0	0	0	0	2
CR45935	3	2	0	0	0	0	0	7
CR45936	2	0	1	1	2	7	0	11
CR45937	1	0	3	1	2	8	0	2
CR45942	1	0	3	0	0	4	0	6
CR45944	0	0	1	1	5	0	0	0
CR45945	0	0	2	0	0	6	0	6
CR45949	8	6	8	2	5	19	3	16
CR45951	0	3	1	6	5	2	2	5
CR45952	2	0	0	0	2	6	0	2
CR45955	2	0	1	1	0	0	0	2
CR45956	7	1	8	0	5	23	0	9
CR45957	3	1	4	2	4	9	0	7
CR45958	3	0	1	2	0	5	1	7
CR45959	4	20	6	22	10	9	5	3
CR45960	3	1	1	0	1	1	0	0
CR45963	4	2	1	0	1	9	1	10
CR45964	4	4	5	1	3	28	1	10
CR45966	5	1	3	0	3	10	0	4
CR45967	11	21	9	20	5	11	8	9
CR45968	23	23	17	22	15	67	16	15
CR45969	0	0	0	0	0	0	1	2
CR45971	8	2	6	0	4	21	1	13
CR45973	13	2	16	1	7	35	3	22
CR45977	0	0	4	0	0	5	2	3
CR45978	3	0	4	0	4	4	0	10
CR45980	0	0	2	0	1	4	1	5
CR45982	4	3	5	1	5	35	0	6
CR45985	0	0	2	1	1	4	1	0
CR45991	1	0	2	0	1	2	1	5
CR45993	1	0	5	0	2	3	0	0
CR45995	0	1	1	0	0	0	0	0
CR45996	7	3	11	1	6	11	3	17
CR45998	5	0	8	0	15	11	3	10
CR45999	3	0	1	0	2	8	0	2
CR46000	1	1	4	0	2	9	0	7
CR46001	0	0	3	0	2	2	0	3
CR46002	0	0	4	0	2	3	0	7
CR46003	44	14	32	14	33	78	11	42
CR46004	29	12	38	23	18	62	10	40
CR46005	10	3	13	0	7	51	4	8
CR46006	78	64	60	85	71	117	72	68
CR46007	2	3	1	0	0	7	1	8
CR46008	10	15	6	11	12	12	11	9
CR46010	1	1	0	2	1	5	0	3
CR46011	3	1	2	2	3	8	9	5
CR46012	0	0	1	0	0	3	0	5
CR46015	1	0	5	0	0	3	0	5
CR46017	4	1	2	0	2	9	0	7
CR46018	0	0	1	0	0	3	0	0
CR46019	2	0	2	0	4	3	0	5
CR46020	1	0	1	0	0	1	0	0
CR46021	4	2	6	2	3	4	0	2
CR46022	1	1	1	0	1	4	1	7
CR46028	5	0	2	1	7	4	1	8
CR46029	2	6	12	3	10	34	2	18
CR46030	2	2	2	0	0	6	1	4
CR46031	7	0	6	1	5	12	3	11
CR46033	1	0	2	0	8	4	1	3
CR46035	5	3	6	5	1	11	0	8
CR46036	5	2	3	1	3	13	0	5
CR46038	2	0	3	0	0	1	1	1
CR46040	11	0	5	1	0	0	1	3
CR46041	2	0	7	1	2	10	0	2
CR46043	9	0	1	0	1	3	0	5
CR46044	1	0	1	0	3	4	0	1
CR46045	2	0	0	0	0	1	1	1
CR46046	6	0	6	3	0	5	3	7
CR46047	3	0	3	0	1	3	0	0
CR46048	0	0	1	0	1	0	0	1
CR46049	0	0	0	0	0	0	1	1
CR46050	0	1	0	0	0	0	0	0
CR46055	1	1	5	0	0	0	0	3
CR46056	3	0	3	1	1	3	0	8
CR46057	3	0	2	0	1	2	1	6
CR46060	3	0	2	0	1	28	0	7
CR46061	37	8	35	2	49	68	11	36
CR46063	3	0	4	0	0	10	0	1
CR46064	27	42	20	28	40	47	33	27
CR46065	0	0	0	0	0	3	0	18
CR46066	3	1	0	0	4	4	1	2
CR46067	0	0	0	0	0	2	0	0
CR46068	1	0	0	1	0	2	1	0
CR46069	0	1	2	0	6	5	0	3
CR46070	0	0	0	0	0	1	0	3
CR46071	0	0	0	0	0	0	0	1
CR46073	4	2	5	0	6	20	2	10
CR46075	2	5	4	0	3	4	0	9
CR46076	1	1	4	0	1	7	0	5
CR46077	1	0	1	0	1	8	0	3
CR46078	2	0	1	1	0	2	1	4
CR46079	1	1	1	2	1	0	0	1
CR46082	5	0	2	0	2	5	0	5
CR46084	8	0	3	1	5	11	2	14
CR46085	2	0	1	0	0	1	0	3
CR46086	1	1	2	2	0	9	2	8
CR46087	1	2	4	1	0	6	1	2
CR46089	10	2	6	2	10	34	2	11
CR46091	6	1	2	5	1	6	0	8
CR46092	0	0	1	0	0	5	0	2
CR46093	6	2	1	5	5	3	1	6
CR46094	1	0	2	1	5	5	1	7
CR46097	0	0	0	0	0	0	0	0
CR46098	0	0	2	0	1	6	1	2
CR46099	0	0	1	0	0	0	0	0
CR46100	1	0	4	0	0	11	0	7
CR46101	0	0	0	0	0	3	0	0
CR46102	1	0	3	0	3	9	0	6
CR46103	5	0	2	2	0	27	0	3
CR46104	0	6	0	1	0	2	1	1
CR46105	0	0	0	0	0	2	0	1
CR46106	3	0	3	0	1	7	1	7
CR46107	1	0	2	0	0	2	0	1
CR46109	2	0	1	0	0	1	0	2
CR46110	4	0	2	1	4	4	2	8
CR46113	0	0	5	0	1	7	1	8
CR46114	1	0	2	0	2	2	0	2
CR46115	13	2	26	3	11	37	2	21
CR46116	0	0	7	0	1	29	0	8
CR46119	0	0	2	1	0	5	0	0
CR46120	4	0	1	0	3	5	0	11
CR46122	6	0	5	0	2	6	0	9
CR46123	1	2	1	6	1	1	1	0
CR46128	5	2	7	0	2	14	1	10
CR46129	0	15	0	5	1	0	1	0
CR46130	1	0	4	0	0	0	0	1
CR46131	2	0	1	0	1	10	0	8
CR46132	3	0	1	0	2	9	0	12
CR46133	0	0	0	1	0	0	0	0
CR46134	0	1	3	1	0	5	0	2
CR46135	1	4	5	4	10	5	3	4
CR46136	1	1	3	1	4	5	0	8
CR46137	2	1	2	0	2	2	0	1
CR46138	0	0	0	0	0	0	0	1
CR46139	6	0	4	1	0	3	1	5
CR46140	3	0	0	1	0	1	1	3
CR46141	3	0	2	0	1	1	2	6
CR46142	2	0	3	0	2	1	0	9
CR46143	5	0	4	1	8	12	1	14
CR46144	2	0	1	1	2	3	0	9
CR46145	2	0	1	1	41	1	0	14
CR46147	0	0	2	0	1	20	0	4
CR46148	5	0	1	0	3	37	0	3
CR46153	3	0	1	0	0	13	1	3
CR46156	0	0	2	1	1	1	0	2
CR46195	1	28	2	28	8	34	0	3
CR46196	3	1	6	0	2	11	0	3
CR46197	2	0	4	0	2	59	0	3
CR46198	4	1	6	0	3	13	0	1
CR46199	2	1	4	1	1	9	1	9
CR46200	2	1	2	0	0	3	0	3
CR46202	5	5	15	8	2	4	0	4
CR46203	3	0	4	0	4	11	1	8
CR46204	5	1	9	1	3	32	3	12
CR46205	0	0	0	0	0	2	0	3
CR46206	1	1	4	0	7	10	1	11
CR46207	2	1	3	0	1	38	0	8
CR46208	10	3	17	4	8	35	4	16
CR46209	5	0	4	2	0	5	0	5
CR46210	3	0	4	0	2	4	0	10
CR46211	0	1	2	0	0	12	1	2
CR46212	10	0	6	0	2	12	1	7
CR46213	0	0	3	0	2	3	0	2
CR46214	14	6	10	5	6	27	1	19
CR46215	6	15	4	8	7	7	10	5
CR46216	3	2	3	0	2	9	0	10
CR46217	4	0	5	1	0	6	0	6
CR46218	6	1	7	0	6	40	3	6
CR46219	8	0	7	0	13	19	0	16
CR46220	2	0	1	1	2	1	0	11
CR46221	6	0	1	1	1	4	0	3
CR46224	2	0	3	0	4	0	1	4
CR46225	3	0	1	0	0	5	0	2
CR46226	0	0	2	0	0	8	0	1
CR46227	5	0	3	2	2	20	1	8
CR46228	2	2	1	0	1	6	0	4
CR46229	3	1	5	0	2	8	0	4
CR46230	0	0	1	0	1	14	1	2
CR46231	1	0	4	0	3	6	0	6
CR46233	6	3	9	2	6	19	0	10
CR46234	0	0	3	0	6	10	3	8
CR46235	0	0	2	0	3	6	1	3
CR46236	1	0	7	0	4	12	0	13
CR46237	3	0	0	0	1	2	1	7
CR46238	0	1	6	0	3	6	0	5
CR46239	2	0	1	0	1	4	0	3
CR46240	5	0	3	0	0	4	0	4
CR46241	2	0	3	0	0	3	0	4
CR46242	2	1	0	2	2	7	0	2
CR46243	1	0	3	3	3	2	0	5
CR46245	7	3	3	0	3	12	1	9
CR46246	1	1	2	0	0	6	0	5
CR46247	9	2	5	2	4	12	1	9
CR46248	6	0	0	0	3	3	0	3
CR46249	3	0	3	0	0	5	0	5
CR46250	5	2	5	1	1	10	0	6
CR46251	1	1	1	0	1	4	0	1
CR46252	2	0	1	0	7	1	1	1
CR46253	1	5	4	1	1	9	0	5
CR46254	1	0	2	0	3	4	0	6
CR46255	1	1	0	1	1	8	0	2
CR46256	3	0	1	0	0	0	1	0
CR46259	10	1	3	0	4	6	1	14
CR46260	22	0	11	1	7	25	1	28
CR46261	2	0	2	0	0	3	0	1
CR46262	0	0	1	0	1	0	0	1
CR46263	6	0	6	0	3	10	0	10
CR46264	0	0	5	0	1	1	0	1
CR46266	1	0	0	0	0	1	0	0
CR46267	4	0	6	0	1	13	0	12
CR46268	24	40	20	17	30	46	8	24
CR46269	0	0	1	0	0	1	0	3
CR46299	6	0	2	0	1	9	1	8
CR9162	7	0	10	0	9	41	0	14
CR9284	2	0	4	1	3	6	1	4
Crag	45	53	44	43	39	70	29	48
Cralbp	11	1	2	3	2	12	0	6
CRAT	19	52	25	39	19	37	9	32
crb	45	17	49	18	40	108	12	61
crc	137	176	103	158	123	96	135	115
CrebA	86	75	67	55	60	102	65	52
CrebB	44	34	38	45	61	65	31	62
CREG	19	93	15	99	17	18	18	29
Crg-1	14	55	15	34	12	10	12	9
CRIF	21	24	15	28	14	15	18	17
crim	8	11	10	7	8	6	6	17
Crk	64	75	57	78	67	51	67	60
crm	27	16	25	11	26	34	9	23
CRMP	46	70	38	65	49	84	38	45
crn	19	11	10	15	3	15	8	21
croc	9	2	7	2	7	22	2	17
crok	5	5	5	3	5	12	5	12
crol	75	89	75	77	68	97	79	56
crp	107	94	85	81	84	124	67	89
crq	36	41	21	52	18	46	10	29
Crtc	43	59	49	63	52	69	50	62
Crtp	12	0	8	0	4	21	1	17
cry	15	43	18	37	29	25	11	31
Crys	13	0	12	3	13	19	0	12
Crz	2	0	6	0	3	4	0	8
CrzR	33	86	37	85	35	56	9	37
CS-2	47	37	30	31	22	71	11	33
Csas	19	50	19	36	9	23	5	26
Csat	28	19	26	20	22	27	9	31
Csk	129	133	90	137	115	125	140	107
Csl4	10	8	10	13	10	12	0	9
CSN1a	4	1	1	0	8	8	1	14
CSN1b	21	16	14	18	9	29	9	18
CSN3	23	13	19	27	20	29	5	23
CSN4	22	30	11	34	25	16	9	19
CSN5	19	31	15	19	18	26	21	14
CSN6	16	26	7	22	19	21	12	21
CSN7	25	43	29	39	30	47	18	41
CSN8	10	20	14	13	6	9	10	8
Csp	91	101	63	87	107	81	73	44
CstF-50	6	6	5	4	4	14	1	9
CstF-64	14	10	13	16	5	18	8	19
csul	9	9	11	4	8	21	3	16
csw	131	122	88	122	121	118	127	93
ct	84	89	65	99	97	115	56	68
cta	43	24	33	32	36	55	21	44
CtBP	139	134	120	162	155	115	184	140
CTCF	15	25	21	13	15	28	5	23
Ctf4	12	3	24	1	15	13	0	20
ctp	184	175	152	172	157	170	165	149
CTPsyn	36	29	32	20	43	80	21	36
Ctr1A	44	51	51	59	61	52	40	47
Ctr1B	12	15	7	14	6	4	4	12
Ctr1C	9	0	10	0	3	12	0	8
ctrip	68	121	58	118	76	116	76	66
CtsB1	142	160	125	158	114	113	118	126
cu	45	84	35	87	49	85	46	60
Cubn	37	27	33	16	45	76	15	46
cue	24	40	17	56	15	30	16	30
cuff	7	2	6	1	3	17	0	9
Cul1	39	55	19	43	36	61	28	46
Cul2	44	31	31	41	28	58	25	47
Cul3	42	48	36	43	31	71	24	50
Cul4	44	53	48	64	55	52	38	40
Cul5	23	23	27	10	10	25	11	32
Culd	30	15	21	24	12	38	7	24
cutlet	14	3	25	5	12	51	2	38
cv	24	32	33	25	8	37	14	23
cv-2	36	25	33	23	42	93	16	47
cv-c	95	102	76	78	72	125	55	71
cv-d	68	77	51	92	47	73	37	62
Cwc25	13	15	10	19	10	15	8	26
cwo	47	47	54	44	58	89	37	50
cyc	22	26	16	11	14	20	11	17
CycA	16	9	14	9	5	23	3	16
CycB	14	7	13	4	12	20	2	17
CycB3	6	5	17	0	5	19	2	27
CycC	14	6	7	14	5	4	5	11
CycD	23	12	14	14	13	42	2	15
CycE	38	14	26	14	53	81	8	43
CycG	163	187	157	180	154	164	162	154
CycH	12	4	8	2	3	30	5	13
CycJ	15	2	11	5	8	18	5	14
CycK	56	39	40	55	37	29	28	43
CycT	71	80	76	79	56	93	52	63
CycY	24	30	29	19	38	31	24	29
CYLD	11	30	23	24	27	27	13	19
Cyp1	150	185	124	195	157	116	158	108
Cyp12a4	45	80	36	73	55	30	23	35
Cyp12a5	11	1	10	3	3	7	1	12
Cyp12b2	7	24	11	24	7	18	4	12
Cyp12c1	36	49	21	40	30	24	26	20
Cyp12d1-d	21	95	21	103	38	22	30	36
Cyp12d1-p	39	105	26	116	47	42	42	44
Cyp12e1	14	27	10	18	16	14	1	28
Cyp18a1	31	55	47	54	21	47	17	41
Cyp28a5	39	64	36	74	40	27	24	40
Cyp28c1	11	4	7	3	3	14	2	17
Cyp28d1	106	155	91	148	137	102	127	102
Cyp28d2	20	27	23	18	23	24	11	24
Cyp301a1	10	2	13	3	14	35	2	16
Cyp303a1	3	3	20	0	3	32	2	22
Cyp304a1	2	5	8	0	5	27	3	10
Cyp305a1	24	10	21	15	6	25	6	24
Cyp308a1	12	14	15	17	35	28	2	21
Cyp309a1	53	94	51	84	68	45	64	60
Cyp309a2	44	42	54	39	34	77	46	52
Cyp310a1	12	1	3	3	6	11	1	16
Cyp311a1	8	6	6	6	4	12	3	20
Cyp312a1	17	1	9	2	14	24	4	21
Cyp313a1	16	15	21	15	6	13	2	14
Cyp313a2	7	0	7	0	7	14	0	17
Cyp313a3	3	4	7	1	15	20	2	10
Cyp313a4	10	0	11	2	4	21	2	17
Cyp313a5	4	0	7	1	5	33	3	13
Cyp313b1	16	0	16	2	6	33	3	26
Cyp316a1	8	1	13	1	8	14	1	10
Cyp317a1	11	26	19	24	8	43	6	23
Cyp318a1	4	1	8	5	6	23	3	19
cyp33	13	18	11	13	12	14	9	11
Cyp49a1	12	5	11	5	4	31	3	23
Cyp4aa1	9	1	11	1	9	26	0	26
Cyp4ac1	14	92	21	76	18	27	11	26
Cyp4ac2	13	20	20	31	10	16	4	14
Cyp4ac3	10	7	10	9	11	14	3	16
Cyp4ad1	8	2	13	4	8	31	0	19
Cyp4ae1	1	4	2	0	2	5	0	2
Cyp4c3	21	4	20	4	15	45	7	22
Cyp4d1	13	2	8	2	7	20	5	15
Cyp4d14	0	0	0	0	0	0	0	0
Cyp4d2	1	0	1	0	0	1	1	0
Cyp4d20	14	32	14	23	9	20	0	23
Cyp4d21	6	0	14	1	4	28	0	16
Cyp4d8	16	10	13	9	9	25	4	13
Cyp4e1	4	1	11	0	8	24	1	14
Cyp4e2	26	80	35	92	61	36	42	35
Cyp4e3	16	50	18	44	17	43	9	33
Cyp4g15	30	33	24	42	20	36	4	29
Cyp4p1	27	20	9	11	6	19	3	12
Cyp4p2	10	4	12	2	4	25	2	22
Cyp4p3	12	12	13	8	10	24	2	18
Cyp4s3	17	39	14	47	14	22	16	26
Cyp6a13	17	20	10	30	5	19	3	23
Cyp6a14	18	3	9	2	4	13	4	19
Cyp6a16	14	2	21	2	14	27	0	17
Cyp6a17	10	1	11	2	21	12	8	14
Cyp6a18	15	14	15	11	13	53	3	29
Cyp6a19	7	1	9	1	1	21	0	8
Cyp6a20	17	16	20	25	16	17	4	23
Cyp6a21	8	3	6	5	6	17	1	14
Cyp6a22	26	32	19	39	23	22	10	25
Cyp6a23	32	43	22	59	30	23	21	29
Cyp6a8	98	9	55	8	6	21	3	17
Cyp6a9	16	9	5	4	10	16	1	11
Cyp6d2	3	0	4	2	2	4	1	7
Cyp6d4	11	10	7	5	10	20	3	16
Cyp6d5	75	108	71	107	51	62	38	62
Cyp6g1	36	53	37	53	72	36	60	67
Cyp6g2	10	0	7	1	0	21	2	10
Cyp6t3	9	3	10	7	3	29	2	10
Cyp6u1	36	34	30	38	15	38	15	29
Cyp6v1	21	41	19	44	10	27	3	26
Cyp6w1	79	179	76	173	59	75	42	88
Cyp9b1	13	16	18	13	7	41	5	19
Cyp9b2	36	96	35	89	35	25	23	34
Cyp9c1	1	0	3	0	0	0	0	3
Cyp9f2	44	43	36	62	15	30	18	32
Cyp9h1	14	35	16	37	6	22	2	15
cype	145	163	108	161	111	82	130	104
Cypl	14	18	9	6	9	13	5	16
cyr	24	21	15	18	18	54	3	19
Cys	26	60	30	66	21	3	13	3
CysRS	16	12	12	9	6	21	5	26
CysRS-m	12	8	8	1	6	18	1	12
cysu	35	3	37	7	30	91	4	47
Cyt-b5	131	148	113	154	86	98	77	104
Cyt-b5-r	139	189	128	189	154	114	150	141
Cyt-c-d	4	3	7	4	12	30	1	12
Cyt-c-p	145	165	108	159	153	118	163	122
Cyt-c1	123	134	99	148	101	116	101	109
Cyt-c1L	5	2	13	5	6	22	14	13
d	50	12	38	10	48	85	15	45
D	21	2	18	6	6	30	10	29
d-cup	0	0	8	0	3	13	0	5
D1	61	92	47	96	75	52	57	53
D12	28	4	14	8	10	31	4	19
D19A	18	13	9	15	18	41	8	29
D19B	26	27	31	18	26	37	15	40
D2hgdh	44	167	33	141	62	75	49	52
d4	72	59	53	54	72	86	46	51
da	43	51	35	53	36	60	31	35
DAAM	70	37	49	41	55	107	29	55
Dab	72	42	49	42	57	70	30	57
dac	65	70	74	71	38	79	32	62
Dad	35	21	33	19	47	102	23	49
dah	6	1	14	3	6	29	0	19
Dak1	49	80	47	56	46	48	50	53
dally	77	49	68	53	71	130	54	62
Damm	4	16	15	9	18	26	8	15
